FECHA,  variacion  ,dia_anterior,prom3dias,prom5dias,prom10dias,prom15dias,prom20dias,prom25dias,prom30dias,prom60dias,percentil10_90dias,percentil20_90dias,percentil30_90dias,percentil40_90dias,percentil50_90dias,percentil60_90dias,percentil70_90dias,percentil10_60dias,percentil20_60dias,percentil30_60dias,percentil40_60dias,percentil50_60dias,percentil60_60dias,percentil70_60dias,percentil10_30dias,percentil20_30dias,percentil30_30dias,percentil40_30dias,percentil50_30dias,percentil60_30dias,percentil70_30dias,percentil10_20dias,percentil20_20dias,percentil30_20dias,percentil40_20dias,percentil50_20dias,percentil60_20dias,percentil70_20dias,percentil10_15dias,percentil20_15dias,percentil30_15dias,percentil40_15dias,percentil50_15dias,percentil60_15dias,percentil70_15dias,percentil10_10dias,percentil20_10dias,percentil30_10dias,percentil40_10dias,percentil50_10dias,percentil60_10dias,percentil70_10dias,percentil10_05dias,percentil20_05dias,percentil30_05dias,percentil40_05dias,percentil50_05dias,percentil60_05dias,percentil70_05dias,minimos_03dias,minimos_05dias,minimos_10dias,minimos_15dias,minimos_20dias,minimos_25dias,minimos_30dias,minimos_60dias,maximos_03dias,maximos_05dias,maximos_10dias,maximos_15dias,maximos_20dias,maximos_25dias,maximos_30dias,maximos_60dias
20151217,0.06,11.75,11.9,12.4,12.495,12.57,13.125,13.29,13.255,11.4175,11.93,12.17,12.685,12.59,12.425,12.56,12.73,11.93,12.17,12.685,12.59,12.425,12.56,12.73,11.93,12.17,12.685,12.59,12.425,12.56,12.73,11.93,12.17,12.685,12.59,12.425,12.56,12.73,11.93,12.17,12.685,12.59,12.425,12.56,12.73,11.93,12.17,12.685,12.59,12.425,12.56,12.73,11.93,12.17,12.685,12.59,12.425,12.56,12.73,12,13.65,13.65,13.65,15.4,15.4,15.4,15.4,12,13.65,13.65,13.65,15.4,15.4,15.4,15.4
20151218,-0.05,12.4,12.03333333,12.15,12.465,12.51,13.015,13.266,13.22833333,11.4655,11.93,12.17,12.605,12.59,12.45,12.56,12.73,11.93,12.17,12.605,12.59,12.45,12.56,12.73,11.93,12.17,12.605,12.59,12.45,12.56,12.73,11.93,12.17,12.605,12.59,12.45,12.56,12.73,11.93,12.17,12.605,12.59,12.45,12.56,12.73,11.93,12.17,12.605,12.59,12.45,12.56,12.73,11.93,12.17,12.605,12.59,12.45,12.56,12.73,12.4,12.65,13.65,13.65,15.4,15.4,15.4,15.4,12.4,12.65,13.65,13.65,15.4,15.4,15.4,15.4
20151221,-0.05,11.75,11.96666667,11.97,12.41,12.42666667,12.87,13.196,13.17666667,11.5045,11.75,12.04,12.47,12.59,12.45,12.56,12.73,11.75,12.04,12.47,12.59,12.45,12.56,12.73,11.75,12.04,12.47,12.59,12.45,12.56,12.73,11.75,12.04,12.47,12.59,12.45,12.56,12.73,11.75,12.04,12.47,12.59,12.45,12.56,12.73,11.75,12.04,12.47,12.59,12.45,12.56,12.73,11.75,12.04,12.47,12.59,12.45,12.56,12.73,12.4,12.4,13.65,13.65,15.4,15.4,15.4,15.4,12.4,12.4,13.65,13.65,15.4,15.4,15.4,15.4
20151222,0.03,11.2,11.78333333,11.81,12.325,12.35333333,12.6975,13.082,13.12333333,11.53716667,11.695,11.99,12.37,12.59,12.45,12.56,12.73,11.695,11.99,12.37,12.59,12.45,12.56,12.73,11.695,11.99,12.37,12.59,12.45,12.56,12.73,11.695,11.99,12.37,12.59,12.45,12.56,12.73,11.695,11.99,12.37,12.59,12.45,12.56,12.73,11.695,11.99,12.37,12.59,12.45,12.56,12.73,11.695,11.99,12.37,12.59,12.45,12.56,12.73,12.4,12.4,13.65,13.65,15.4,15.4,15.4,15.4,12.4,12.4,13.65,13.65,15.4,15.4,15.4,15.4
20151223,0.07,11.5,11.48333333,11.72,12.225,12.30666667,12.54,12.962,13.07333333,11.58216667,11.47,11.91,12.3,12.59,12.45,12.56,12.73,11.47,11.91,12.3,12.59,12.45,12.56,12.73,11.47,11.91,12.3,12.59,12.45,12.56,12.73,11.47,11.91,12.3,12.59,12.45,12.56,12.73,11.47,11.91,12.3,12.59,12.45,12.56,12.73,11.47,11.91,12.3,12.59,12.45,12.56,12.73,11.47,11.91,12.3,12.59,12.45,12.56,12.73,11.75,12.4,13.65,13.65,15.4,15.4,15.4,15.4,11.75,12.4,13.65,13.65,15.4,15.4,15.4,15.4
20151228,-0.04,12.3,11.66666667,11.83,12.115,12.27333333,12.385,12.866,13.04666667,11.63716667,11.47,11.91,12.3,12.59,12.45,12.56,12.73,11.47,11.91,12.3,12.59,12.45,12.56,12.73,11.47,11.91,12.3,12.59,12.45,12.56,12.73,11.47,11.91,12.3,12.59,12.45,12.56,12.73,11.47,11.91,12.3,12.59,12.45,12.56,12.73,11.47,11.91,12.3,12.59,12.45,12.56,12.73,11.47,11.91,12.3,12.59,12.45,12.56,12.73,12.3,12.4,13.65,13.65,13.65,15.4,15.4,15.4,12.3,12.4,13.65,13.65,13.65,15.4,15.4,15.4
20151229,-0.01,11.85,11.88333333,11.72,11.935,12.21666667,12.3125,12.756,13.00833333,11.68466667,11.47,11.83,12.27,12.59,12.45,12.56,12.73,11.47,11.83,12.27,12.59,12.45,12.56,12.73,11.47,11.83,12.27,12.59,12.45,12.56,12.73,11.47,11.83,12.27,12.59,12.45,12.56,12.73,11.47,11.83,12.27,12.59,12.45,12.56,12.73,11.47,11.83,12.27,12.59,12.45,12.56,12.73,11.47,11.83,12.27,12.59,12.45,12.56,12.73,12.3,12.3,12.65,13.65,13.65,15.4,15.4,15.4,12.3,12.3,12.65,13.65,13.65,15.4,15.4,15.4
20151230,-0.01,11.7,11.95,11.71,11.84,12.17666667,12.2475,12.638,12.94833333,11.72783333,11.47,11.75,12.155,12.59,12.45,12.56,12.73,11.47,11.75,12.155,12.59,12.45,12.56,12.73,11.47,11.75,12.155,12.59,12.45,12.56,12.73,11.47,11.75,12.155,12.59,12.45,12.56,12.73,11.47,11.75,12.155,12.59,12.45,12.56,12.73,11.47,11.75,12.155,12.59,12.45,12.56,12.73,11.47,11.75,12.155,12.59,12.45,12.56,12.73,12.3,12.3,12.4,13.65,13.65,15.4,15.4,15.4,12.3,12.3,12.4,13.65,13.65,15.4,15.4,15.4
20160104,-0.05,11.6,11.71666667,11.79,11.8,12.14666667,12.2125,12.516,12.86666667,11.77866667,11.47,11.74,12.035,12.59,12.45,12.56,12.73,11.47,11.74,12.035,12.59,12.45,12.56,12.73,11.47,11.74,12.035,12.59,12.45,12.56,12.73,11.47,11.74,12.035,12.59,12.45,12.56,12.73,11.47,11.74,12.035,12.59,12.45,12.56,12.73,11.47,11.74,12.035,12.59,12.45,12.56,12.73,11.47,11.74,12.035,12.59,12.45,12.56,12.73,11.85,12.3,12.4,13.65,13.65,15.4,15.4,15.4,11.85,12.3,12.4,13.65,13.65,15.4,15.4,15.4
20160105,-0.01,11.05,11.45,11.7,11.71,12.05,12.155,12.372,12.75166667,11.82116667,11.185,11.68,11.985,12.46,12.45,12.56,12.73,11.185,11.68,11.985,12.46,12.45,12.56,12.73,11.185,11.68,11.985,12.46,12.45,12.56,12.73,11.185,11.68,11.985,12.46,12.45,12.56,12.73,11.185,11.68,11.985,12.46,12.45,12.56,12.73,11.185,11.68,11.985,12.46,12.45,12.56,12.73,11.185,11.68,11.985,12.46,12.45,12.56,12.73,11.7,12.3,12.4,13.65,13.65,15.4,15.4,15.4,11.7,12.3,12.4,13.65,13.65,15.4,15.4,15.4
20160106,0.02,11,11.21666667,11.44,11.635,11.89,12.065,12.196,12.62833333,11.8645,11.045,11.58,11.92,12.36,12.45,12.56,12.73,11.045,11.58,11.92,12.36,12.45,12.56,12.73,11.045,11.58,11.92,12.36,12.45,12.56,12.73,11.045,11.58,11.92,12.36,12.45,12.56,12.73,11.045,11.58,11.92,12.36,12.45,12.56,12.73,11.045,11.58,11.92,12.36,12.45,12.56,12.73,11.045,11.58,11.92,12.36,12.45,12.56,12.73,11.6,11.85,12.4,13.65,13.65,13.65,15.4,15.4,11.6,11.85,12.4,13.65,13.65,13.65,15.4,15.4
20160107,-0.01,11.25,11.1,11.32,11.52,11.73,11.9925,12.114,12.51666667,11.917,11.045,11.45,11.82,12.3,12.45,12.56,12.73,11.045,11.45,11.82,12.3,12.45,12.56,12.73,11.045,11.45,11.82,12.3,12.45,12.56,12.73,11.045,11.45,11.82,12.3,12.45,12.56,12.73,11.045,11.45,11.82,12.3,12.45,12.56,12.73,11.045,11.45,11.82,12.3,12.45,12.56,12.73,11.045,11.45,11.82,12.3,12.45,12.56,12.73,11.25,11.7,12.3,12.65,13.65,13.65,15.4,15.4,11.25,11.7,12.3,12.65,13.65,13.65,15.4,15.4
20160108,0.04,11.15,11.13333333,11.21,11.46,11.63,11.935,12.04,12.4,11.96116667,11.045,11.24,11.75,12.3,12.45,12.56,12.73,11.045,11.24,11.75,12.3,12.45,12.56,12.73,11.045,11.24,11.75,12.3,12.45,12.56,12.73,11.045,11.24,11.75,12.3,12.45,12.56,12.73,11.045,11.24,11.75,12.3,12.45,12.56,12.73,11.045,11.24,11.75,12.3,12.45,12.56,12.73,11.045,11.24,11.75,12.3,12.45,12.56,12.73,11.25,11.6,12.3,12.4,13.65,13.65,15.4,15.4,11.25,11.6,12.3,12.4,13.65,13.65,15.4,15.4
20160111,-0.04,11.6,11.33333333,11.21,11.5,11.60333333,11.9125,12.012,12.29833333,12.00866667,11.045,11.24,11.735,12.26,12.45,12.56,12.73,11.045,11.24,11.735,12.26,12.45,12.56,12.73,11.045,11.24,11.735,12.26,12.45,12.56,12.73,11.045,11.24,11.735,12.26,12.45,12.56,12.73,11.045,11.24,11.735,12.26,12.45,12.56,12.73,11.045,11.24,11.735,12.26,12.45,12.56,12.73,11.045,11.24,11.735,12.26,12.45,12.56,12.73,11.6,11.6,12.3,12.4,13.65,13.65,15.4,15.4,11.6,11.6,12.3,12.4,13.65,13.65,15.4,15.4
20160112,-0.01,11.15,11.3,11.23,11.465,11.55,11.845,11.97,12.18166667,12.05066667,11.045,11.19,11.67,12.14,12.45,12.56,12.73,11.045,11.19,11.67,12.14,12.45,12.56,12.73,11.045,11.19,11.67,12.14,12.45,12.56,12.73,11.045,11.19,11.67,12.14,12.45,12.56,12.73,11.045,11.19,11.67,12.14,12.45,12.56,12.73,11.045,11.19,11.67,12.14,12.45,12.56,12.73,11.045,11.19,11.67,12.14,12.45,12.56,12.73,11.6,11.6,12.3,12.4,13.65,13.65,15.4,15.4,11.6,11.6,12.3,12.4,13.65,13.65,15.4,15.4
20160113,-0.01,11,11.25,11.23,11.335,11.5,11.725,11.898,12.035,12.09233333,11,11.15,11.6,12.03,12.45,12.56,12.73,11,11.15,11.6,12.03,12.45,12.56,12.73,11,11.15,11.6,12.03,12.45,12.56,12.73,11,11.15,11.6,12.03,12.45,12.56,12.73,11,11.15,11.6,12.03,12.45,12.56,12.73,11,11.15,11.6,12.03,12.45,12.56,12.73,11,11.15,11.6,12.03,12.45,12.56,12.73,11.6,11.6,11.85,12.4,13.65,13.65,13.65,15.4,11.6,11.6,11.85,12.4,13.65,13.65,13.65,15.4
20160114,0.04,10.95,11.03333333,11.17,11.245,11.40333333,11.59,11.828,11.95666667,12.13,10.995,11.13,11.57,11.98,12.45,12.56,12.73,10.995,11.13,11.57,11.98,12.45,12.56,12.73,10.995,11.13,11.57,11.98,12.45,12.56,12.73,10.995,11.13,11.57,11.98,12.45,12.56,12.73,10.995,11.13,11.57,11.98,12.45,12.56,12.73,10.995,11.13,11.57,11.98,12.45,12.56,12.73,10.995,11.13,11.57,11.98,12.45,12.56,12.73,11.15,11.6,11.7,12.3,12.65,13.65,13.65,15.4,11.15,11.6,11.7,12.3,12.65,13.65,13.65,15.4
20160115,-0.07,11.4,11.11666667,11.22,11.215,11.38,11.5275,11.792,11.90333333,12.17333333,10.995,11.13,11.47,11.91,12.45,12.56,12.73,10.995,11.13,11.47,11.91,12.45,12.56,12.73,10.995,11.13,11.47,11.91,12.45,12.56,12.73,10.995,11.13,11.47,11.91,12.45,12.56,12.73,10.995,11.13,11.47,11.91,12.45,12.56,12.73,10.995,11.13,11.47,11.91,12.45,12.56,12.73,10.995,11.13,11.47,11.91,12.45,12.56,12.73,11.4,11.6,11.6,12.3,12.4,13.65,13.65,15.4,11.4,11.6,11.6,12.3,12.4,13.65,13.65,15.4
20160118,-0.05,10.65,11,11.03,11.12,11.34333333,11.46,11.736,11.84833333,12.19866667,10.92,11.04,11.355,11.81,12.45,12.56,12.73,10.92,11.04,11.355,11.81,12.45,12.56,12.73,10.92,11.04,11.355,11.81,12.45,12.56,12.73,10.92,11.04,11.355,11.81,12.45,12.56,12.73,10.92,11.04,11.355,11.81,12.45,12.56,12.73,10.92,11.04,11.355,11.81,12.45,12.56,12.73,10.92,11.04,11.355,11.81,12.45,12.56,12.73,11.4,11.4,11.6,12.3,12.4,13.65,13.65,15.4,11.4,11.4,11.6,12.3,12.4,13.65,13.65,15.4
20160119,0.03,10.15,10.73333333,10.83,11.03,11.25333333,11.37,11.642,11.78,12.21283333,10.6,11,11.235,11.75,12.35,12.56,12.73,10.6,11,11.235,11.75,12.35,12.56,12.73,10.6,11,11.235,11.75,12.35,12.56,12.73,10.6,11,11.235,11.75,12.35,12.56,12.73,10.6,11,11.235,11.75,12.35,12.56,12.73,10.6,11,11.235,11.75,12.35,12.56,12.73,10.6,11,11.235,11.75,12.35,12.56,12.73,11.4,11.4,11.6,12.3,12.4,13.65,13.65,15.4,11.4,11.4,11.6,12.3,12.4,13.65,13.65,15.4
20160120,-0.06,10.45,10.41666667,10.72,10.975,11.13,11.305,11.524,11.70166667,12.23083333,10.42,10.99,11.185,11.73,12.3,12.56,12.73,10.42,10.99,11.185,11.73,12.3,12.56,12.73,10.42,10.99,11.185,11.73,12.3,12.56,12.73,10.42,10.99,11.185,11.73,12.3,12.56,12.73,10.42,10.99,11.185,11.73,12.3,12.56,12.73,10.42,10.99,11.185,11.73,12.3,12.56,12.73,10.42,10.99,11.185,11.73,12.3,12.56,12.73,10.65,11.4,11.6,11.85,12.4,13.65,13.65,15.4,10.65,11.4,11.6,11.85,12.4,13.65,13.65,15.4
20160121,0.06,9.85,10.15,10.5,10.835,10.99666667,11.1775,11.372,11.60666667,12.2325,10.12,10.89,11.15,11.66,12.3,12.56,12.73,10.12,10.89,11.15,11.66,12.3,12.56,12.73,10.12,10.89,11.15,11.66,12.3,12.56,12.73,10.12,10.89,11.15,11.66,12.3,12.56,12.73,10.12,10.89,11.15,11.66,12.3,12.56,12.73,10.12,10.89,11.15,11.66,12.3,12.56,12.73,10.12,10.89,11.15,11.66,12.3,12.56,12.73,10.45,11.4,11.6,11.7,12.3,12.65,13.65,15.4,10.45,11.4,11.6,11.7,12.3,12.65,13.65,15.4
20160122,0.1,10.4,10.23333333,10.3,10.76,10.91,11.11,11.282,11.54333333,12.23966667,10.12,10.61,11.12,11.6,12.25,12.56,12.73,10.12,10.61,11.12,11.6,12.25,12.56,12.73,10.12,10.61,11.12,11.6,12.25,12.56,12.73,10.12,10.61,11.12,11.6,12.25,12.56,12.73,10.12,10.61,11.12,11.6,12.25,12.56,12.73,10.12,10.61,11.12,11.6,12.25,12.56,12.73,10.12,10.61,11.12,11.6,12.25,12.56,12.73,10.45,10.65,11.6,11.6,12.3,12.4,13.65,15.4,10.45,10.65,11.6,11.6,12.3,12.4,13.65,15.4
20160125,0.04,11.45,10.56666667,10.46,10.745,10.9,11.1225,11.26,11.52333333,12.26533333,10.12,10.61,11.12,11.56,12.125,12.56,12.73,10.12,10.61,11.12,11.56,12.125,12.56,12.73,10.12,10.61,11.12,11.56,12.125,12.56,12.73,10.12,10.61,11.12,11.56,12.125,12.56,12.73,10.12,10.61,11.12,11.56,12.125,12.56,12.73,10.12,10.61,11.12,11.56,12.125,12.56,12.73,10.12,10.61,11.12,11.56,12.125,12.56,12.73,11.45,11.45,11.45,11.6,12.3,12.4,13.65,15.4,11.45,11.45,11.45,11.6,12.3,12.4,13.65,15.4
20160126,-0.01,11.95,11.26666667,10.82,10.825,10.96,11.145,11.26,11.505,12.30183333,10.12,10.61,11.12,11.56,12.025,12.56,12.73,10.12,10.61,11.12,11.56,12.025,12.56,12.73,10.12,10.61,11.12,11.56,12.025,12.56,12.73,10.12,10.61,11.12,11.56,12.025,12.56,12.73,10.12,10.61,11.12,11.56,12.025,12.56,12.73,10.12,10.61,11.12,11.56,12.025,12.56,12.73,10.12,10.61,11.12,11.56,12.025,12.56,12.73,11.95,11.95,11.95,11.95,12.3,12.4,13.65,15.4,11.95,11.95,11.95,11.95,12.3,12.4,13.65,15.4
20160127,0.04,11.8,11.73333333,11.09,10.905,11.01333333,11.12,11.262,11.45166667,12.33333333,10.12,10.61,11.12,11.56,11.975,12.56,12.73,10.12,10.61,11.12,11.56,11.975,12.56,12.73,10.12,10.61,11.12,11.56,11.975,12.56,12.73,10.12,10.61,11.12,11.56,11.975,12.56,12.73,10.12,10.61,11.12,11.56,11.975,12.56,12.73,10.12,10.61,11.12,11.56,11.975,12.56,12.73,10.12,10.61,11.12,11.56,11.975,12.56,12.73,11.95,11.95,11.95,11.95,11.95,12.4,13.65,15.4,11.95,11.95,11.95,11.95,11.95,12.4,13.65,15.4
20160128,0.02,12.3,12.01666667,11.58,11.04,11.08333333,11.1425,11.258,11.40666667,12.36,10.12,10.61,11.12,11.56,11.975,12.56,12.73,10.12,10.61,11.12,11.56,11.975,12.56,12.73,10.12,10.61,11.12,11.56,11.975,12.56,12.73,10.12,10.61,11.12,11.56,11.975,12.56,12.73,10.12,10.61,11.12,11.56,11.975,12.56,12.73,10.12,10.61,11.12,11.56,11.975,12.56,12.73,10.12,10.61,11.12,11.56,11.975,12.56,12.73,12.3,12.3,12.3,12.3,12.3,12.3,12.65,15.4,12.3,12.3,12.3,12.3,12.3,12.3,12.65,15.4
20160129,0.02,12.55,12.21666667,12.01,11.155,11.17666667,11.185,11.29,11.40333333,12.3675,10.12,10.61,11.12,11.56,11.975,12.59,12.73,10.12,10.61,11.12,11.56,11.975,12.59,12.73,10.12,10.61,11.12,11.56,11.975,12.59,12.73,10.12,10.61,11.12,11.56,11.975,12.59,12.73,10.12,10.61,11.12,11.56,11.975,12.59,12.73,10.12,10.61,11.12,11.56,11.975,12.59,12.73,10.12,10.61,11.12,11.56,11.975,12.59,12.73,12.55,12.55,12.55,12.55,12.55,12.55,12.55,15.4,12.55,12.55,12.55,12.55,12.55,12.55,12.55,15.4
20160201,-0.02,12.75,12.53333333,12.27,11.365,11.25333333,11.2425,11.352,11.42833333,12.37416667,10.12,10.61,11.12,11.56,11.975,12.67,12.765,10.12,10.61,11.12,11.56,11.975,12.67,12.765,10.12,10.61,11.12,11.56,11.975,12.67,12.765,10.12,10.61,11.12,11.56,11.975,12.67,12.765,10.12,10.61,11.12,11.56,11.975,12.67,12.765,10.12,10.61,11.12,11.56,11.975,12.67,12.765,10.12,10.61,11.12,11.56,11.975,12.67,12.765,12.75,12.75,12.75,12.75,12.75,12.75,12.75,15.4,12.75,12.75,12.75,12.75,12.75,12.75,12.75,15.4
20160202,0.04,12.45,12.58333333,12.37,11.595,11.34,11.3125,11.39,11.445,12.37,10.345,10.61,11.12,11.56,11.975,12.59,12.765,10.345,10.61,11.12,11.56,11.975,12.59,12.765,10.345,10.61,11.12,11.56,11.975,12.59,12.765,10.345,10.61,11.12,11.56,11.975,12.59,12.765,10.345,10.61,11.12,11.56,11.975,12.59,12.765,10.345,10.61,11.12,11.56,11.975,12.59,12.765,10.345,10.61,11.12,11.56,11.975,12.59,12.765,12.75,12.75,12.75,12.75,12.75,12.75,12.75,15.4,12.75,12.75,12.75,12.75,12.75,12.75,12.75,15.4
20160203,-0.02,12.95,12.71666667,12.6,11.845,11.47,11.41,11.416,11.485,12.37,10.345,10.61,11.12,11.56,11.975,12.59,12.8,10.345,10.61,11.12,11.56,11.975,12.59,12.8,10.345,10.61,11.12,11.56,11.975,12.59,12.8,10.345,10.61,11.12,11.56,11.975,12.59,12.8,10.345,10.61,11.12,11.56,11.975,12.59,12.8,10.345,10.61,11.12,11.56,11.975,12.59,12.8,10.345,10.61,11.12,11.56,11.975,12.59,12.8,12.95,12.95,12.95,12.95,12.95,12.95,12.95,15.4,12.95,12.95,12.95,12.95,12.95,12.95,12.95,15.4
20160204,0.01,12.75,12.71666667,12.69,12.135,11.59,11.485,11.452,11.49666667,12.3625,11.345,10.61,11.12,11.56,11.975,12.59,12.8,11.345,10.61,11.12,11.56,11.975,12.59,12.8,11.345,10.61,11.12,11.56,11.975,12.59,12.8,11.345,10.61,11.12,11.56,11.975,12.59,12.8,11.345,10.61,11.12,11.56,11.975,12.59,12.8,11.345,10.61,11.12,11.56,11.975,12.59,12.8,11.345,10.61,11.12,11.56,11.975,12.59,12.8,12.95,12.95,12.95,12.95,12.95,12.95,12.95,15.4,12.95,12.95,12.95,12.95,12.95,12.95,12.95,15.4
20160205,0.02,12.9,12.86666667,12.76,12.385,11.69,11.5725,11.5,11.535,12.35583333,11.765,10.61,11.12,11.56,11.975,12.59,12.83,11.765,10.61,11.12,11.56,11.975,12.59,12.83,11.765,10.61,11.12,11.56,11.975,12.59,12.83,11.765,10.61,11.12,11.56,11.975,12.59,12.83,11.765,10.61,11.12,11.56,11.975,12.59,12.83,11.765,10.61,11.12,11.56,11.975,12.59,12.83,11.765,10.61,11.12,11.56,11.975,12.59,12.83,12.95,12.95,12.95,12.95,12.95,12.95,12.95,15.4,12.95,12.95,12.95,12.95,12.95,12.95,12.95,15.4
20160210,0.02,13.1,12.91666667,12.83,12.55,11.85333333,11.6475,11.56,11.59833333,12.36083333,11.935,10.61,11.12,11.56,11.975,12.59,12.915,11.935,10.61,11.12,11.56,11.975,12.59,12.915,11.935,10.61,11.12,11.56,11.975,12.59,12.915,11.935,10.61,11.12,11.56,11.975,12.59,12.915,11.935,10.61,11.12,11.56,11.975,12.59,12.915,11.935,10.61,11.12,11.56,11.975,12.59,12.915,11.935,10.61,11.12,11.56,11.975,12.59,12.915,13.1,13.1,13.1,13.1,13.1,13.1,13.1,15.4,13.1,13.1,13.1,13.1,13.1,13.1,13.1,15.4
20160211,-0.04,13.35,13.11666667,13.01,12.69,12.06666667,11.7575,11.652,11.66,12.36666667,12.25,10.61,11.12,11.56,11.975,12.59,12.95,12.25,10.61,11.12,11.56,11.975,12.59,12.95,12.25,10.61,11.12,11.56,11.975,12.59,12.95,12.25,10.61,11.12,11.56,11.975,12.59,12.95,12.25,10.61,11.12,11.56,11.975,12.59,12.95,12.25,10.61,11.12,11.56,11.975,12.59,12.95,12.25,10.61,11.12,11.56,11.975,12.59,12.95,13.35,13.35,13.35,13.35,13.35,13.35,13.35,15.4,13.35,13.35,13.35,13.35,13.35,13.35,13.35,15.4
20160212,-0.01,12.85,13.1,12.99,12.795,12.22666667,11.85,11.726,11.67833333,12.3625,12.435,10.61,11.12,11.56,11.975,12.59,12.95,12.435,10.61,11.12,11.56,11.975,12.59,12.95,12.435,10.61,11.12,11.56,11.975,12.59,12.95,12.435,10.61,11.12,11.56,11.975,12.59,12.95,12.435,10.61,11.12,11.56,11.975,12.59,12.95,12.435,10.61,11.12,11.56,11.975,12.59,12.95,12.435,10.61,11.12,11.56,11.975,12.59,12.95,13.35,13.35,13.35,13.35,13.35,13.35,13.35,15.4,13.35,13.35,13.35,13.35,13.35,13.35,13.35,15.4
20160215,0,12.75,12.98333333,12.99,12.84,12.42,11.94,11.786,11.70833333,12.35833333,12.54,10.61,11.12,11.56,11.975,12.59,12.95,12.54,10.61,11.12,11.56,11.975,12.59,12.95,12.54,10.61,11.12,11.56,11.975,12.59,12.95,12.54,10.61,11.12,11.56,11.975,12.59,12.95,12.54,10.61,11.12,11.56,11.975,12.59,12.95,12.54,10.61,11.12,11.56,11.975,12.59,12.95,12.54,10.61,11.12,11.56,11.975,12.59,12.95,13.35,13.35,13.35,13.35,13.35,13.35,13.35,15.4,13.35,13.35,13.35,13.35,13.35,13.35,13.35,15.4
20160216,0.02,12.75,12.78333333,12.96,12.86,12.57666667,12.0075,11.85,11.74333333,12.34583333,12.72,10.61,11.12,11.56,11.975,12.59,12.95,12.72,10.61,11.12,11.56,11.975,12.59,12.95,12.72,10.61,11.12,11.56,11.975,12.59,12.95,12.72,10.61,11.12,11.56,11.975,12.59,12.95,12.72,10.61,11.12,11.56,11.975,12.59,12.95,12.72,10.61,11.12,11.56,11.975,12.59,12.95,12.72,10.61,11.12,11.56,11.975,12.59,12.95,12.85,13.35,13.35,13.35,13.35,13.35,13.35,15.4,12.85,13.35,13.35,13.35,13.35,13.35,13.35,15.4
20160217,0.02,13,12.83333333,12.94,12.885,12.68,12.125,11.906,11.79,12.32833333,12.72,11.25,11.12,11.56,11.975,12.59,12.965,12.72,11.25,11.12,11.56,11.975,12.59,12.965,12.72,11.25,11.12,11.56,11.975,12.59,12.965,12.72,11.25,11.12,11.56,11.975,12.59,12.965,12.72,11.25,11.12,11.56,11.975,12.59,12.965,12.72,11.25,11.12,11.56,11.975,12.59,12.965,12.72,11.25,11.12,11.56,11.975,12.59,12.965,13,13.35,13.35,13.35,13.35,13.35,13.35,15.4,13,13.35,13.35,13.35,13.35,13.35,13.35,15.4
20160218,-0.01,13.25,13,12.92,12.965,12.76666667,12.28,11.99,11.86333333,12.3075,12.75,11.73,11.15,11.56,11.975,12.59,13,12.75,11.73,11.15,11.56,11.975,12.59,13,12.75,11.73,11.15,11.56,11.975,12.59,13,12.75,11.73,11.15,11.56,11.975,12.59,13,12.75,11.73,11.15,11.56,11.975,12.59,13,12.75,11.73,11.15,11.56,11.975,12.59,13,12.75,11.73,11.15,11.56,11.975,12.59,13,13.25,13.25,13.35,13.35,13.35,13.35,13.35,15.4,13.25,13.25,13.35,13.35,13.35,13.35,13.35,15.4
20160219,-0.02,13.15,13.13333333,12.98,12.985,12.85666667,12.415,12.076,11.935,12.28166667,12.75,11.92,11.22,11.56,11.975,12.59,13,12.75,11.92,11.22,11.56,11.975,12.59,13,12.75,11.92,11.22,11.56,11.975,12.59,13,12.75,11.92,11.22,11.56,11.975,12.59,13,12.75,11.92,11.22,11.56,11.975,12.59,13,12.75,11.92,11.22,11.56,11.975,12.59,13,12.75,11.92,11.22,11.56,11.975,12.59,13,13.25,13.25,13.35,13.35,13.35,13.35,13.35,15.4,13.25,13.25,13.35,13.35,13.35,13.35,13.35,15.4
20160222,0.07,12.95,13.11666667,13.02,13.005,12.9,12.57,12.156,11.99166667,12.25416667,12.75,12.23,11.325,11.56,11.975,12.59,13,12.75,12.23,11.325,11.56,11.975,12.59,13,12.75,12.23,11.325,11.56,11.975,12.59,13,12.75,12.23,11.325,11.56,11.975,12.59,13,12.75,12.23,11.325,11.56,11.975,12.59,13,12.75,12.23,11.325,11.56,11.975,12.59,13,12.75,12.23,11.325,11.56,11.975,12.59,13,13.25,13.25,13.35,13.35,13.35,13.35,13.35,15.4,13.25,13.25,13.35,13.35,13.35,13.35,13.35,15.4
20160223,0.01,13.85,13.31666667,13.24,13.1,12.98666667,12.7425,12.254,12.08166667,12.24083333,12.75,12.42,11.435,11.56,11.975,12.59,13,12.75,12.42,11.435,11.56,11.975,12.59,13,12.75,12.42,11.435,11.56,11.975,12.59,13,12.75,12.42,11.435,11.56,11.975,12.59,13,12.75,12.42,11.435,11.56,11.975,12.59,13,12.75,12.42,11.435,11.56,11.975,12.59,13,12.75,12.42,11.435,11.56,11.975,12.59,13,13.85,13.85,13.85,13.85,13.85,13.85,13.85,15.4,13.85,13.85,13.85,13.85,13.85,13.85,13.85,15.4
